"date_time","epicentral_area","MwDef","LatDef","is_night","count","total","total_night","night_percentage"
1693-01-11 13:00:00,"Sicilia sud-orientale",7.32,37.14,FALSE,1,1,0,0
1857-12-16 21:00:00,"Basilicata",7.12,40.352,TRUE,1,2,1,0.5
1783-02-05 12:00:00,"Calabria meridionale",7.1,38.297,FALSE,1,3,1,0.333333333333333
1908-12-28 04:00:00,"Stretto di Messina",7.1,38.146,TRUE,1,4,2,0.5
1638-03-27 15:00:00,"Calabria centrale",7.09,39.048,FALSE,1,5,2,0.4
1915-01-13 06:00:00,"Marsica",7.08,42.014,TRUE,1,6,3,0.5
1688-06-05 15:00:00,"Sannio",7.06,41.283,FALSE,1,7,3,0.428571428571429
1783-03-28 18:00:00,"Calabria centrale",7.03,38.785,FALSE,1,8,3,0.375
1905-09-08 01:00:00,"Calabria centrale",6.95,38.811,TRUE,1,9,4,0.444444444444444
1703-01-14 18:00:00,"Valnerina",6.92,42.708,TRUE,1,10,5,0.5
1706-11-03 13:00:00,"Maiella",6.84,42.076,FALSE,1,11,5,0.454545454545455
1980-11-23 18:00:00,"Irpinia-Basilicata",6.81,40.842,TRUE,1,12,6,0.5
1638-06-08 09:00:00,"Crotonese",6.76,39.279,FALSE,1,13,6,0.461538461538462
1732-11-29 07:00:00,"Irpinia",6.75,41.064,TRUE,1,14,7,0.5
1783-02-07 13:00:00,"Calabria centrale",6.74,38.58,FALSE,1,15,7,0.466666666666667
1694-09-08 11:00:00,"Irpinia-Basilicata",6.73,40.862,FALSE,1,16,7,0.4375
1561-08-19 15:00:00,"Vallo di Diano",6.72,40.563,FALSE,1,17,7,0.411764705882353
1542-12-10 15:00:00,"Sicilia sud-orientale",6.68,37.215,FALSE,1,18,7,0.388888888888889
1805-07-26 21:00:00,"Molise",6.68,41.5,TRUE,1,19,8,0.421052631578947
1703-02-02 11:00:00,"Aquilano",6.67,42.434,FALSE,1,20,8,0.4
1930-07-23 00:00:00,"Irpinia",6.67,41.068,TRUE,1,21,9,0.428571428571429
1627-07-30 10:00:00,"Capitanata",6.66,41.737,FALSE,1,22,9,0.409090909090909
1832-03-08 18:00:00,"Crotonese",6.65,39.079,TRUE,1,23,10,0.434782608695652
1659-11-05 22:00:00,"Calabria centrale",6.57,38.694,TRUE,1,24,11,0.458333333333333
1702-03-14 05:00:00,"Sannio-Irpinia",6.56,41.12,TRUE,1,25,12,0.48
1920-09-07 05:00:00,"Garfagnana",6.53,44.185,TRUE,1,26,13,0.5
1117-01-03 15:00:00,"Veronese",6.52,45.267,FALSE,1,27,13,0.481481481481481
1851-08-14 13:00:00,"Vulture",6.52,40.96,FALSE,1,28,13,0.464285714285714
1169-02-04 07:00:00,"Sicilia sud-orientale",6.5,37.215,FALSE,1,29,13,0.448275862068966
1976-05-06 20:00:00,"Friuli",6.45,46.241,TRUE,1,30,14,0.466666666666667
1832-01-13 13:00:00,"Valle Umbra",6.43,42.98,FALSE,1,31,14,0.451612903225806
1968-01-15 02:00:00,"Valle del Belice",6.41,37.756,TRUE,1,32,15,0.46875
1695-02-25 05:00:00,"Asolano",6.4,45.861,TRUE,1,33,16,0.484848484848485
1751-07-27 01:00:00,"Appennino umbro-marchigiano",6.38,43.225,TRUE,1,34,17,0.5
1919-06-29 15:00:00,"Mugello",6.38,43.957,FALSE,1,35,17,0.485714285714286
1561-07-31 19:00:00,"Vallo di Diano",6.34,40.65,FALSE,1,36,17,0.472222222222222
1854-02-12 17:00:00,"Cosentino",6.34,39.256,FALSE,1,37,17,0.459459459459459
1654-07-24 00:00:00,"Sorano",6.33,41.635,TRUE,1,38,18,0.473684210526316
1731-03-20 03:00:00,"Tavoliere delle Puglie",6.33,41.274,TRUE,1,39,19,0.487179487179487
1511-03-26 15:00:00,"Friuli-Slovenia",6.32,46.209,FALSE,1,40,19,0.475
1873-06-29 03:00:00,"Alpago Cansiglio",6.29,46.159,TRUE,1,41,20,0.48780487804878
2009-04-06 01:00:00,"Aquilano",6.29,42.309,TRUE,1,42,21,0.5
1818-02-20 18:00:00,"Catanese",6.28,37.603,TRUE,1,43,22,0.511627906976744
1887-02-23 05:00:00,"Liguria occidentale",6.27,43.891,TRUE,1,44,23,0.522727272727273
1870-10-04 16:00:00,"Cosentino",6.24,39.22,FALSE,1,45,23,0.511111111111111
1279-04-30 18:00:00,"Appennino umbro-marchigiano",6.2,43.093,FALSE,1,46,23,0.5
1855-07-25 11:00:00,"Vallese, Stalden-Visp",6.2,46.23,FALSE,1,47,23,0.48936170212766
1799-07-28 22:00:00,"Appennino marchigiano",6.18,43.193,TRUE,1,48,24,0.5
1836-04-25 00:00:00,"Calabria settentrionale",6.18,39.567,TRUE,1,49,25,0.510204081632653
1741-04-24 09:00:00,"Fabrianese",6.17,43.425,FALSE,1,50,25,0.5
1690-12-04 14:00:00,"Carinthia, Villach",6.16,46.633,FALSE,1,51,25,0.490196078431373
1962-08-21 18:00:00,"Irpinia",6.15,41.23,FALSE,1,52,25,0.480769230769231
1786-03-10 14:00:00,"Golfo di Patti",6.14,38.102,FALSE,1,53,25,0.471698113207547
1791-10-13 01:00:00,"Calabria centrale",6.14,38.636,TRUE,1,54,26,0.481481481481481
1781-04-04 21:00:00,"Faentino",6.12,44.251,TRUE,1,55,27,0.490909090909091
1894-11-16 17:00:00,"Calabria meridionale",6.12,38.288,TRUE,1,56,28,0.5
2012-05-20 02:00:00,"Pianura emiliana",6.09,44.895,TRUE,1,57,29,0.508771929824561
1599-11-06 01:00:00,"Valnerina",6.07,42.724,TRUE,1,58,30,0.517241379310345
1626-04-04 12:00:00,"Calabria centrale",6.07,38.851,FALSE,1,59,30,0.508474576271186
1693-01-09 21:00:00,"Sicilia sud-orientale",6.07,37.141,TRUE,1,60,31,0.516666666666667
1936-10-18 03:00:00,"Alpago Cansiglio",6.06,46.089,TRUE,1,61,32,0.524590163934426
1501-06-05 10:00:00,"Modenese",6.05,44.519,FALSE,1,62,32,0.516129032258065
1661-03-22 12:00:00,"Appennino forlivese",6.05,44.021,FALSE,1,63,32,0.507936507936508
1730-05-12 05:00:00,"Valnerina",6.04,42.753,FALSE,1,64,32,0.5
1846-08-14 12:00:00,"Colline Pisane",6.04,43.47,FALSE,1,65,32,0.492307692307692
1361-07-17 17:00:00,"Subappennino dauno",6.03,41.205,FALSE,1,66,32,0.484848484848485
1627-08-07 16:00:00,"Capitanata",6.03,41.758,FALSE,1,67,32,0.477611940298507
1978-04-15 23:00:00,"Golfo di Patti",6.03,38.385,TRUE,1,68,33,0.485294117647059
1542-06-13 02:00:00,"Mugello",6.02,44.006,TRUE,1,69,34,0.492753623188406
1928-03-27 08:00:00,"Carnia",6.02,46.372,FALSE,1,70,34,0.485714285714286
1768-10-19 23:00:00,"Appennino forlivese",5.99,43.943,TRUE,1,71,35,0.492957746478873
1917-04-26 09:00:00,"Alta Valtiberina",5.99,43.467,FALSE,1,72,35,0.486111111111111
1466-01-15 02:00:00,"Irpinia-Basilicata",5.98,40.765,TRUE,1,73,36,0.493150684931507
1895-04-14 20:00:00,"Ljubljana",5.98,46.125,TRUE,1,74,37,0.5
1558-04-13 09:00:00,"Valdarno superiore",5.97,43.456,FALSE,1,75,37,0.493333333333333
1584-09-10 20:00:00,"Appennino forlivese",5.97,43.862,TRUE,1,76,38,0.5
1997-09-26 09:00:00,"Appennino umbro-marchigiano",5.97,43.014,FALSE,1,77,38,0.493506493506494
1657-01-29 02:00:00,"Capitanata",5.96,41.726,TRUE,1,78,39,0.5
1794-06-07 00:00:00,"Prealpi Friulane",5.96,46.306,TRUE,1,79,40,0.506329113924051
1834-02-14 13:00:00,"Val di Taro-Lunigiana",5.96,44.432,FALSE,1,80,40,0.5
1907-10-23 20:00:00,"Aspromonte",5.96,38.086,TRUE,1,81,41,0.506172839506173
1918-11-10 15:00:00,"Appennino forlivese",5.96,43.917,FALSE,1,82,41,0.5
1963-07-19 05:00:00,"Mar Ligure",5.95,43.34,FALSE,1,83,41,0.493975903614458
1976-09-15 09:00:00,"Friuli",5.95,46.3,FALSE,1,84,41,0.488095238095238
1837-04-11 17:00:00,"Lunigiana",5.94,44.175,FALSE,1,85,41,0.482352941176471
1976-09-15 03:00:00,"Friuli",5.93,46.285,TRUE,1,86,42,0.488372093023256
2002-09-06 01:00:00,"Tirreno meridionale",5.92,38.364,TRUE,1,87,43,0.494252873563218
1941-03-16 16:00:00,"Tirreno meridionale",5.91,38.3,FALSE,1,88,43,0.488636363636364
1584-03-11 11:00:00,"Vaud, Aigle",5.9,46.33,FALSE,1,89,43,0.48314606741573
1646-04-28 07:00:00,"Monti della Laga",5.9,42.615,FALSE,1,90,43,0.477777777777778
1933-09-26 03:00:00,"Maiella",5.9,42.079,TRUE,1,91,44,0.483516483516484
1977-12-30 17:00:00,"Golfo di Policastro",5.9,39.98,TRUE,1,92,45,0.489130434782609
2012-05-29 07:00:00,"Pianura emiliana",5.9,44.841,FALSE,1,93,45,0.483870967741935
1767-07-14 01:00:00,"Valle del Crati",5.89,39.375,TRUE,1,94,46,0.48936170212766
1789-09-30 10:00:00,"Alta Valtiberina",5.89,43.51,FALSE,1,95,46,0.484210526315789
1835-10-12 22:00:00,"Cosentino",5.89,39.33,TRUE,1,96,47,0.489583333333333
1692-03-04 22:00:00,"Irpinia",5.88,40.903,TRUE,1,97,48,0.494845360824742
1743-12-07 07:00:00,"Calabria centrale",5.88,38.704,TRUE,1,98,49,0.5
1891-06-07 01:00:00,"Valle d'Illasi",5.87,45.564,TRUE,1,99,50,0.505050505050505
1928-03-07 10:00:00,"Calabria centro-meridionale",5.87,38.686,FALSE,1,100,50,0.5
1836-11-20 07:00:00,"Appennino lucano",5.86,40.142,TRUE,1,101,51,0.504950495049505
1978-12-27 17:00:00,"Tirreno centrale",5.86,41.078,TRUE,1,102,52,0.509803921568627
1984-05-07 17:00:00,"Monti della Meta",5.86,41.667,FALSE,1,103,52,0.504854368932039
1873-03-12 20:00:00,"Appennino marchigiano",5.85,43.089,TRUE,1,104,53,0.509615384615385
1688-04-11 12:00:00,"Romagna",5.84,44.39,FALSE,1,105,53,0.504761904761905
1930-10-30 07:00:00,"Senigallia",5.83,43.689,FALSE,1,106,53,0.5
1979-09-19 21:00:00,"Valnerina",5.83,42.73,TRUE,1,107,54,0.504672897196262
1916-05-17 12:00:00,"Riminese",5.82,44.119,FALSE,1,108,54,0.5
1916-08-16 07:00:00,"Riminese",5.82,44.019,FALSE,1,109,54,0.495412844036697
1994-01-05 13:00:00,"Tirreno meridionale",5.82,39.163,FALSE,1,110,54,0.490909090909091
1823-03-05 16:00:00,"Sicilia settentrionale",5.81,38.185,FALSE,1,111,54,0.486486486486487
1125-06-07 11:00:00,"Siracusa",5.8,37.073,FALSE,1,112,54,0.482142857142857
1458-04-26 12:00:00,"Alta Valtiberina",5.8,43.463,FALSE,1,113,54,0.47787610619469
1627-07-30 11:00:00,"Capitanata",5.8,41.685,FALSE,1,114,54,0.473684210526316
1627-09-06 15:00:00,"Capitanata",5.8,41.597,FALSE,1,115,54,0.469565217391304
1695-06-11 02:00:00,"Lazio settentrionale",5.8,42.613,TRUE,1,116,55,0.474137931034483
1946-01-25 17:00:00,"Vallese, Sierre",5.8,46.35,TRUE,1,117,56,0.478632478632479
2006-10-26 14:00:00,"Tirreno meridionale",5.79,38.761,FALSE,1,118,56,0.474576271186441
1990-05-05 07:00:00,"Potentino",5.77,40.738,FALSE,1,119,56,0.470588235294118
1785-10-09 03:00:00,"Monti Reatini",5.76,42.536,TRUE,1,120,57,0.475
1910-06-07 02:00:00,"Irpinia-Basilicata",5.76,40.898,TRUE,1,121,58,0.479338842975207
1644-02-15 04:00:00,"Alpes Niçoises",5.74,43.978,TRUE,1,122,59,0.483606557377049
1744-03-21 20:00:00,"Sila Piccola",5.74,39.04,TRUE,1,123,60,0.48780487804878
1826-02-01 16:00:00,"Potentino",5.74,40.52,FALSE,1,124,60,0.483870967741935
1875-03-17 23:00:00,"Costa romagnola",5.74,44.209,TRUE,1,125,61,0.488
2002-10-31 10:00:00,"Molise",5.74,41.716,FALSE,1,126,61,0.484126984126984
1828-10-09 02:00:00,"Oltrepò Pavese",5.72,44.821,TRUE,1,127,62,0.488188976377953
1854-12-29 01:00:00,"Liguria occidentale",5.72,43.433,TRUE,1,128,63,0.4921875
1926-01-01 18:00:00,"Carniola interna",5.72,45.76,TRUE,1,129,64,0.496124031007752
2002-11-01 15:00:00,"Molise",5.72,41.741,FALSE,1,130,64,0.492307692307692
1928-03-26 14:00:00,"Carnia",5.71,46.49,FALSE,1,131,64,0.488549618320611
1755-12-09 13:00:00,"Vallese, Brig-Naters",5.7,46.32,FALSE,1,132,64,0.484848484848485
1947-05-11 06:00:00,"Calabria centrale",5.7,38.652,FALSE,1,133,64,0.481203007518797
1483-08-11 19:00:00,"Romagna",5.69,44.155,FALSE,1,134,64,0.477611940298507
1647-05-05 12:00:00,"Gargano",5.69,41.732,FALSE,1,135,64,0.474074074074074
1950-09-05 04:00:00,"Gran Sasso",5.69,42.547,TRUE,1,136,65,0.477941176470588
1222-12-25 12:00:00,"Bresciano-Veronese",5.68,45.533,FALSE,1,137,65,0.474452554744526
1904-02-24 15:00:00,"Marsica",5.68,42.097,FALSE,1,138,65,0.471014492753623
1962-08-21 18:00:00,"Irpinia",5.68,41.248,FALSE,1,139,65,0.467625899280576
1725-10-29 17:00:00,"Appennino tosco-emiliano",5.67,44.207,FALSE,1,140,65,0.464285714285714
1943-10-03 08:00:00,"Ascolano",5.67,42.94,FALSE,1,141,65,0.460992907801418
1560-05-11 04:00:00,"Costa pugliese centrale",5.66,41.249,TRUE,1,142,66,0.464788732394366
1786-12-25 01:00:00,"Riminese",5.66,43.991,TRUE,1,143,67,0.468531468531469
1980-05-28 19:00:00,"Tirreno meridionale",5.66,38.483,FALSE,1,144,67,0.465277777777778
1997-09-26 00:00:00,"Appennino umbro-marchigiano",5.66,43.022,TRUE,1,145,68,0.468965517241379
1670-07-17 01:00:00,"Tirol, Hall",5.65,47.293,TRUE,1,146,69,0.472602739726027
1618-01-18 05:00:00,"Alpes Niçoises",5.64,43.961,TRUE,1,147,70,0.476190476190476
1740-03-06 05:00:00,"Garfagnana",5.64,44.074,TRUE,1,148,71,0.47972972972973
1808-04-02 16:00:00,"Val Pellice",5.64,44.838,FALSE,1,149,71,0.476510067114094
1913-06-28 08:00:00,"Calabria settentrionale",5.64,39.531,FALSE,1,150,71,0.473333333333333
1998-04-12 10:00:00,"Slovenia nord-occidentale",5.64,46.31,FALSE,1,151,71,0.470198675496689
1914-10-27 09:00:00,"Lucchesia",5.63,43.912,FALSE,1,152,71,0.467105263157895
1505-01-03 02:00:00,"Bolognese",5.62,44.507,TRUE,1,153,72,0.470588235294118
1812-10-25 07:00:00,"Pordenonese",5.62,46.027,FALSE,1,154,72,0.467532467532468
1870-03-01 20:00:00,"Costa croata settentrionale",5.62,45.456,TRUE,1,155,73,0.470967741935484
1984-04-29 05:00:00,"Umbria settentrionale",5.62,43.262,TRUE,1,156,74,0.474358974358974
1997-10-14 15:00:00,"Valnerina",5.62,42.898,FALSE,1,157,74,0.471337579617834
1781-07-17 09:00:00,"Faentino",5.61,44.268,FALSE,1,158,74,0.468354430379747
1806-08-26 07:00:00,"Colli Albani",5.61,41.718,FALSE,1,159,74,0.465408805031447
1870-10-30 18:00:00,"Forlivese",5.61,44.133,TRUE,1,160,75,0.46875
1920-09-06 14:00:00,"Garfagnana",5.61,44.25,FALSE,1,161,75,0.46583850931677
1990-12-13 00:00:00,"Sicilia sud-orientale",5.61,37.306,TRUE,1,162,76,0.469135802469136
1481-05-07 14:00:00,"Lunigiana",5.6,44.274,FALSE,1,163,76,0.466257668711656
1802-05-12 09:00:00,"Valle dell'Oglio",5.6,45.424,FALSE,1,164,76,0.463414634146341
1853-04-09 12:00:00,"Irpinia",5.6,40.818,FALSE,1,165,76,0.460606060606061
1976-09-11 16:00:00,"Friuli",5.6,46.256,FALSE,1,166,76,0.457831325301205
1672-04-14 15:00:00,"Riminese",5.59,43.941,FALSE,1,167,76,0.455089820359281
1719-06-27 06:00:00,"Valnerina",5.59,42.876,FALSE,1,168,76,0.452380952380952
1821-11-22 01:00:00,"Costa molisana",5.59,41.975,TRUE,1,169,77,0.455621301775148
1879-02-23 18:00:00,"Valnerina",5.59,42.766,TRUE,1,170,78,0.458823529411765
1690-12-23 00:00:00,"Costa anconetana",5.58,43.55,TRUE,1,171,79,0.461988304093567
1815-09-03 23:00:00,"Valnerina",5.58,42.832,TRUE,1,172,80,0.465116279069767
1791-10-11 13:00:00,"Appennino umbro-marchigiano",5.57,42.95,FALSE,1,173,80,0.46242774566474
1818-03-01 02:00:00,"Monti Iblei",5.57,37.204,TRUE,1,174,81,0.46551724137931
1854-02-12 05:00:00,"Valle Umbra",5.57,43.055,TRUE,1,175,82,0.468571428571429
1172-09-26 13:00:00,"Messina",5.56,38.185,FALSE,1,176,82,0.465909090909091
1438-06-11 02:00:00,"Parmense",5.56,44.844,TRUE,1,177,83,0.468926553672316
1499-12-05 22:00:00,"Nola",5.56,40.926,TRUE,1,178,84,0.471910112359551
1509-02-25 22:00:00,"Stretto di Messina",5.56,38.099,TRUE,1,179,85,0.474860335195531
1561-07-31 20:00:00,"Penisola sorrentina",5.56,40.685,TRUE,1,180,86,0.477777777777778
1613-08-25 05:00:00,"Monti Nebrodi",5.56,38.122,TRUE,1,181,87,0.480662983425414
1624-10-03 17:00:00,"Monti Iblei settentrionali",5.56,37.27,FALSE,1,182,87,0.478021978021978
1831-05-26 10:00:00,"Liguria occidentale",5.56,43.855,FALSE,1,183,87,0.475409836065574
1878-09-23 20:00:00,"Costa croata settentrionale",5.56,45,TRUE,1,184,88,0.478260869565217
1887-12-03 03:00:00,"Calabria settentrionale",5.55,39.564,TRUE,1,185,89,0.481081081081081
1948-08-18 21:00:00,"Gargano",5.55,41.575,TRUE,1,186,90,0.483870967741935
2009-04-07 17:00:00,"Aquilano",5.54,42.303,FALSE,1,187,90,0.481283422459893
1831-01-02 14:00:00,"Appennino lucano",5.53,40.082,FALSE,1,188,90,0.478723404255319
1836-06-12 02:00:00,"Asolano",5.53,45.803,TRUE,1,189,91,0.481481481481481
1968-01-15 13:00:00,"Valle del Belice",5.53,37.78,FALSE,1,190,91,0.478947368421053
1998-09-09 11:00:00,"Appennino lucano",5.53,40.06,FALSE,1,191,91,0.476439790575916
1932-01-02 23:00:00,"Ionio settentrionale",5.52,39.065,TRUE,1,192,92,0.479166666666667
1832-03-13 03:00:00,"Reggiano",5.51,44.765,TRUE,1,193,93,0.481865284974093
1848-01-11 12:00:00,"Golfo di Catania",5.51,37.428,FALSE,1,194,93,0.479381443298969
1971-07-15 01:00:00,"Parmense",5.51,44.814,TRUE,1,195,94,0.482051282051282
1855-07-26 09:00:00,"Vallese, Stalden-Visp",5.5,46.23,FALSE,1,196,94,0.479591836734694
1895-05-18 19:00:00,"Fiorentino",5.5,43.703,FALSE,1,197,94,0.477157360406091
1898-06-27 23:00:00,"Reatino",5.5,42.414,TRUE,1,198,95,0.47979797979798
1916-11-16 06:00:00,"Alto Reatino",5.5,42.646,TRUE,1,199,96,0.482412060301508
1946-05-30 03:00:00,"Vallese, Sierre",5.5,46.3,TRUE,1,200,97,0.485
2012-05-29 10:00:00,"Pianura emiliana",5.5,44.865,FALSE,1,201,97,0.482587064676617
1909-07-01 06:00:00,"Stretto di Messina",5.49,38.147,FALSE,1,202,97,0.48019801980198
1726-09-01 21:00:00,"Tirreno meridionale",5.48,38.115,TRUE,1,203,98,0.482758620689655
1831-09-11 18:00:00,"Pianura emiliana",5.48,44.753,FALSE,1,204,98,0.480392156862745
1838-02-14 07:00:00,"Valnerina",5.48,42.84,FALSE,1,205,98,0.478048780487805
1851-08-14 14:00:00,"Vulture",5.48,40.994,FALSE,1,206,98,0.475728155339806
1874-12-06 15:00:00,"Val Comino",5.48,41.655,FALSE,1,207,98,0.473429951690821
1898-09-12 14:00:00,"Valnerina",5.48,42.908,FALSE,1,208,98,0.471153846153846
1924-01-02 08:00:00,"Senigallia",5.48,43.737,FALSE,1,209,98,0.4688995215311
1972-11-26 16:00:00,"Marche meridionali",5.48,42.967,FALSE,1,210,98,0.466666666666667
1428-07-03 05:00:00,"Forlivese",5.47,44.146,FALSE,1,211,98,0.464454976303318
1968-01-16 16:00:00,"Valle del Belice",5.47,37.86,FALSE,1,212,98,0.462264150943396
1984-05-11 10:00:00,"Monti della Meta",5.47,41.651,FALSE,1,213,98,0.460093896713615
1997-10-06 23:00:00,"Appennino umbro-marchigiano",5.47,43.027,TRUE,1,214,99,0.462616822429907
1878-09-15 07:00:00,"Valle Umbra",5.46,42.851,FALSE,1,215,99,0.46046511627907
1897-05-28 22:00:00,"Ionio",5.46,36.991,TRUE,1,216,100,0.462962962962963
1916-08-16 08:00:00,"Riminese",5.46,44.167,FALSE,1,217,100,0.460829493087558
1917-10-13 16:00:00,"Val d'Agri",5.46,40.231,FALSE,1,218,100,0.458715596330275
1767-06-05 01:00:00,"Valle Umbra",5.45,42.821,TRUE,1,219,101,0.461187214611872
1796-10-22 04:00:00,"Emilia orientale",5.45,44.614,TRUE,1,220,102,0.463636363636364
1570-11-17 19:00:00,"Ferrarese",5.44,44.824,TRUE,1,221,103,0.46606334841629
1741-08-06 13:00:00,"Irpinia",5.44,41.049,FALSE,1,222,103,0.463963963963964
1901-10-30 14:00:00,"Garda occidentale",5.44,45.584,FALSE,1,223,103,0.461883408071749
1977-08-28 09:00:00,"Canale di Sardegna",5.44,38.235,FALSE,1,224,103,0.459821428571429
1869-06-25 13:00:00,"Appennino bolognese",5.43,44.314,FALSE,1,225,103,0.457777777777778
2003-03-29 17:00:00,"Adriatico centrale",5.43,43.135,FALSE,1,226,103,0.455752212389381
1804-05-22 19:00:00,"Gran Sasso",5.42,42.529,FALSE,1,227,103,0.45374449339207
1924-12-12 03:00:00,"Carnia",5.42,46.462,TRUE,1,228,104,0.456140350877193
1948-12-31 03:00:00,"Monti Reatini",5.42,42.507,TRUE,1,229,105,0.458515283842795
2004-05-05 13:00:00,"Isole Eolie",5.42,38.547,FALSE,1,230,105,0.456521739130435
1739-05-10 15:00:00,"Monti Nebrodi",5.41,38.098,FALSE,1,231,105,0.454545454545455
1881-09-10 07:00:00,"Chietino",5.41,42.237,FALSE,1,232,105,0.452586206896552
1998-05-18 17:00:00,"Tirreno meridionale",5.41,39.295,FALSE,1,233,105,0.450643776824034
1584-03-14 08:00:00,"Vaud, Aigle",5.4,46.32,FALSE,1,234,105,0.448717948717949
1794-06-30 04:00:00,"Prealpi Friulane",5.4,46.297,TRUE,1,235,106,0.451063829787234
1817-03-11 21:00:00,"Massif du Mont-Blanc",5.4,46,TRUE,1,236,107,0.453389830508475
1837-01-24 01:00:00,"Berna, Birgisch",5.4,46.32,TRUE,1,237,108,0.455696202531646
1948-08-21 08:00:00,"Gargano",5.4,41.6,FALSE,1,238,108,0.453781512605042
1968-02-12 10:00:00,"Ionio settentrionale",5.4,37.96,FALSE,1,239,108,0.451882845188285
1858-03-07 14:00:00,"Campania meridionale",5.39,40.108,FALSE,1,240,108,0.45
1881-07-22 02:00:00,"Belledonne-Pelvoux",5.39,45.444,TRUE,1,241,109,0.452282157676349
1893-08-10 20:00:00,"Gargano",5.39,41.713,TRUE,1,242,110,0.454545454545455
1959-04-05 10:00:00,"Ubaye",5.39,44.522,FALSE,1,243,110,0.452674897119342
1980-11-25 18:00:00,"Irpinia-Basilicata",5.39,40.655,TRUE,1,244,111,0.454918032786885
2009-04-09 00:00:00,"Aquilano",5.39,42.489,TRUE,1,245,112,0.457142857142857
1453-09-28 22:00:00,"Fiorentino",5.38,43.783,TRUE,1,246,113,0.459349593495935
1545-06-09 15:00:00,"Val di Taro",5.38,44.473,FALSE,1,247,113,0.45748987854251
1873-07-12 06:00:00,"Val Comino",5.38,41.686,FALSE,1,248,113,0.455645161290323
1996-10-15 09:00:00,"Pianura emiliana",5.38,44.798,FALSE,1,249,113,0.453815261044177
1819-02-24 23:00:00,"Monti Madonie",5.37,37.939,TRUE,1,250,114,0.456
1898-03-04 21:00:00,"Parmense",5.37,44.655,TRUE,1,251,115,0.458167330677291
1948-08-22 23:00:00,"Gargano",5.37,41.5,TRUE,1,252,116,0.46031746031746
1968-01-15 01:00:00,"Valle del Belice",5.37,37.756,TRUE,1,253,117,0.462450592885375
1968-01-25 09:00:00,"Valle del Belice",5.37,37.71,FALSE,1,254,117,0.460629921259843
1909-01-13 00:00:00,"Emilia Romagna orientale",5.36,44.579,TRUE,1,255,118,0.462745098039216
1919-09-10 16:00:00,"Val di Paglia",5.36,42.793,FALSE,1,256,118,0.4609375
1929-04-20 01:00:00,"Bolognese",5.36,44.481,TRUE,1,257,119,0.463035019455253
1988-04-26 00:00:00,"Adriatico centrale",5.36,42.366,TRUE,1,258,120,0.465116279069767
2001-05-19 13:00:00,"Ionio settentrionale",5.36,37.931,FALSE,1,259,120,0.463320463320463
2008-12-23 15:00:00,"Parmense",5.36,44.544,FALSE,1,260,120,0.461538461538462
2013-06-21 10:00:00,"Lunigiana",5.36,44.09,FALSE,1,261,120,0.459770114942529
1832-12-04 19:00:00,"Appennino umbro-marchigiano",5.35,43.005,TRUE,1,262,121,0.461832061068702
1913-10-04 18:00:00,"Molise",5.35,41.513,TRUE,1,263,122,0.463878326996198
1916-08-15 13:00:00,"Riminese",5.35,44.167,FALSE,1,264,122,0.462121212121212
1917-06-12 18:00:00,"Golfo di Taranto",5.35,39.758,FALSE,1,265,122,0.460377358490566
1925-09-05 07:00:00,"Costa croata settentrionale",5.35,45.38,FALSE,1,266,122,0.458646616541353
1808-04-16 01:00:00,"Val Pellice",5.34,44.846,TRUE,1,267,123,0.460674157303371
1818-09-08 09:00:00,"Monti Madonie",5.34,37.813,FALSE,1,268,123,0.458955223880597
1909-08-25 00:00:00,"Crete Senesi",5.34,43.15,TRUE,1,269,124,0.460966542750929
1916-08-15 09:00:00,"Riminese",5.34,44.167,FALSE,1,270,124,0.459259259259259
1962-08-21 18:00:00,"Irpinia",5.34,41.158,FALSE,1,271,124,0.457564575645756
1962-10-20 09:00:00,"Valle Umbra",5.34,42.751,FALSE,1,272,124,0.455882352941176
1979-12-08 04:00:00,"Stretto di Sicilia",5.34,38.205,TRUE,1,273,125,0.457875457875458
1308-01-25 17:00:00,"Rimini",5.33,44.059,TRUE,1,274,126,0.45985401459854
1365-07-25 18:00:00,"Bologna",5.33,44.494,FALSE,1,275,126,0.458181818181818
1438-02-02 12:00:00,"Colli Albani",5.33,41.787,FALSE,1,276,126,0.456521739130435
1494-05-29 02:00:00,"Messina",5.33,38.185,TRUE,1,277,127,0.458483754512635
1517-03-29 19:00:00,"Irpinia",5.33,41.011,TRUE,1,278,128,0.460431654676259
1545-11-27 02:00:00,"Val d'Orcia",5.33,43.067,TRUE,1,279,129,0.462365591397849
1619-07-07 22:00:00,"Aquilano",5.33,42.526,TRUE,1,280,130,0.464285714285714
1622-05-05 11:00:00,"Ljubljana",5.33,46.172,FALSE,1,281,130,0.462633451957295
1672-06-08 17:00:00,"Monti della Laga",5.33,42.569,FALSE,1,282,130,0.460992907801418
1689-12-22 01:00:00,"Tirol, Innsbruck",5.33,47.263,TRUE,1,283,131,0.462897526501767
1726-04-19 22:00:00,"Crete Senesi",5.33,43.242,TRUE,1,284,132,0.464788732394366
1857-12-26 05:00:00,"Basilicata",5.33,40.297,TRUE,1,285,133,0.466666666666667
1886-11-28 22:00:00,"Tirol, Nassereith",5.33,47.32,TRUE,1,286,134,0.468531468531469
1909-01-02 01:00:00,"Caltagirone",5.33,37.231,TRUE,1,287,135,0.470383275261324
1930-10-07 23:00:00,"Tirol, Namlos",5.33,47.36,TRUE,1,288,136,0.472222222222222
